Case,Family,Mesh,Nodes,Elements,Protocol,Train paths,Eval path,Model,Seeds,Source,Disp. rel. L2,Disp. rel. L2 mean,History rel. L2,History rel. L2 mean,QP hist. rel. L2,QP hist. rel. L2 mean,QP hist-inc. rel. L2,QP hist-inc. rel. L2 mean,Reversal hist-inc. rel. L2,Reversal hist-inc. rel. L2 mean,Reversal yield MAE,Reversal yield MAE mean,Yield RMS,Yield RMS mean,Plastic-work viol. target-norm.,Plastic-work viol. target-norm. mean,FEM residual rel. RMS,FEM residual rel. RMS mean,FEM energy rel. err.,FEM energy rel. err. mean
multi_hole_18x14,multi_hole,18x14,885--887,400--400,curriculum,"monotonic,unload_reload",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\curriculum\summary.json,"87.08 +/- 40.3; med 84.84, IQR 75.4",87.0816062927,"1.816 +/- 0.241; med 1.94, IQR 0.0144",1.81597280502,"2.858 +/- 0.228; med 2.977, IQR 0.0232",2.85802545547,"1.002 +/- 0.00287; med 0.9998, IQR 0.00374",1.00192626715,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.03308 +/- 0.0662; med 7.064e-07, IQR 2.9e-05",0.0330837121719,"0 +/- 0; med 0, IQR 0",0,"59.35 +/- 50; med 36.4, IQR 6.9",59.3459922791,"63.46 +/- 68.7; med 42.47, IQR 23.5",63.4632835388
multi_hole_18x14,multi_hole,18x14,885--887,400--400,curriculum,"monotonic,unload_reload",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\curriculum\summary.json,"65.07 +/- 30.1; med 63.42, IQR 56",65.0717697144,"1.174 +/- 0.14; med 1.246, IQR 0.00905",1.17402322292,"1.904 +/- 0.155; med 1.985, IQR 0.0153",1.90403702259,"1.001 +/- 0.00171; med 0.9998, IQR 0.00341",1.00120481253,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.03308 +/- 0.0662; med 7.068e-07, IQR 2.9e-05",0.033083712605,"0 +/- 0; med 0, IQR 0",0,"47.78 +/- 40.3; med 29.35, IQR 5.58",47.7844993591,"73.56 +/- 102; med 27.15, IQR 11.1",73.5591184616
multi_hole_18x14,multi_hole,18x14,885--887,400--400,curriculum,"monotonic,unload_reload",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\curriculum\summary.json,"73.77 +/- 34.1; med 71.88, IQR 63.7",73.7708114624,"1.291 +/- 0.159; med 1.373, IQR 0.0108",1.29122130871,"2.118 +/- 0.176; med 2.209, IQR 0.0176",2.11754016876,"1.002 +/- 0.00277; med 1, IQR 0.00445",1.00219913721,"1.002 +/- 0.00308; med 1, IQR 6.65e-05",1.00155223608,"0.598 +/- 0.0301; med 0.6137, IQR 0.00273",0.598028826714,"0.03308 +/- 0.0662; med 7.066e-07, IQR 2.9e-05",0.0330837123405,"0 +/- 0; med 0, IQR 0",0,"55.6 +/- 46.8; med 34.14, IQR 6.45",55.6044120789,"66.94 +/- 85.1; med 33.98, IQR 25.4",66.9376192093
multi_hole_18x14,multi_hole,18x14,885--887,400--400,strict,monotonic,cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\strict\summary.json,"76.11 +/- 34.7; med 72.67, IQR 62.6",76.114894104,"1.071 +/- 0.123; med 1.134, IQR 0.00512",1.071111238,"1.797 +/- 0.154; med 1.875, IQR 0.00743",1.79656693935,"0.9998 +/- 0.00104; med 1, IQR 7.31e-05",0.999841678143,"1 +/- 0.000336; med 1, IQR 0.000136",1.0000440836,"0.4669 +/- 0.0102; med 0.4617, IQR 0.000738",0.466931450367,"0.03342 +/- 0.0668; med 4.679e-07, IQR 1.64e-05",0.0334213799745,"0 +/- 0; med 0, IQR 0",0,"61.36 +/- 50.7; med 38.52, IQR 7.38",61.3552135468,"5750 +/- 8.26e+03; med 1750, IQR 1.98e+03",5750.48011475
multi_hole_18x14,multi_hole,18x14,885--887,400--400,strict,monotonic,monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\strict\summary.json,"88.66 +/- 40.4; med 84.68, IQR 72.4",88.6612670898,"1.818 +/- 0.242; med 1.94, IQR 0.00608",1.81764168739,"2.861 +/- 0.229; med 2.977, IQR 0.0101",2.86076717377,"1.001 +/- 0.00137; med 0.9998, IQR 0.00265",1.00086368322,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.03342 +/- 0.0668; med 4.676e-07, IQR 1.64e-05",0.0334213798591,"0 +/- 0; med 0, IQR 0",0,"58.82 +/- 48.7; med 36.81, IQR 7.18",58.8175796509,"62.82 +/- 67.5; med 41.64, IQR 23.5",62.8220970154
multi_hole_18x14,multi_hole,18x14,885--887,400--400,strict,monotonic,nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\strict\summary.json,"66.26 +/- 30.1; med 63.3, IQR 53.8",66.2563926697,"1.175 +/- 0.141; med 1.246, IQR 0.00388",1.1750677228,"1.906 +/- 0.156; med 1.985, IQR 0.00667",1.90582952499,"1.001 +/- 0.000996; med 0.9998, IQR 0.00113",1.00053703785,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.03342 +/- 0.0668; med 4.681e-07, IQR 1.64e-05",0.0334213827261,"0 +/- 0; med 0, IQR 0",0,"47.36 +/- 39.2; med 29.69, IQR 5.8",47.3558429718,"70.54 +/- 96.4; med 26.65, IQR 11.6",70.5399242401
multi_hole_18x14,multi_hole,18x14,885--887,400--400,strict,monotonic,unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\strict\summary.json,"75.11 +/- 34.2; med 71.74, IQR 61.2",75.1113998413,"1.292 +/- 0.16; med 1.373, IQR 0.00463",1.29249174595,"2.12 +/- 0.177; med 2.21, IQR 0.00764",2.11960935593,"1.001 +/- 0.00133; med 1, IQR 0.00232",1.00109260082,"1.001 +/- 0.00122; med 1, IQR 4.28e-05",1.00062526464,"0.5984 +/- 0.0302; med 0.6137, IQR 0.00104",0.598365080357,"0.03342 +/- 0.0668; med 4.682e-07, IQR 1.64e-05",0.0334213828656,"0 +/- 0; med 0, IQR 0",0,"55.11 +/- 45.6; med 34.52, IQR 6.71",55.1077674866,"65.48 +/- 82.3; med 33.24, IQR 25.5",65.4830381393
multi_hole_18x14,multi_hole,18x14,885--887,400--400,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\upper_bound\summary.json,"23.29 +/- 16.5; med 17.75, IQR 4.8",23.2940326691,"1.094 +/- 0.0674; med 1.132, IQR 0.0255",1.09371156693,"1.814 +/- 0.101; med 1.872, IQR 0.0426",1.81377334595,"1.025 +/- 0.0468; med 1, IQR 0.00659",1.02519562244,"1.024 +/- 0.0518; med 1, IQR 0.000453",1.02438877821,"0.4698 +/- 0.0138; med 0.4619, IQR 0.00486",0.469778180122,"0.00735 +/- 0.0147; med 7.706e-06, IQR 4.97e-05",0.00735012779174,"0 +/- 0; med 0, IQR 0",0,"24.01 +/- 8.35; med 23.97, IQR 7.44",24.0128688812,"669.6 +/- 322; med 614.2, IQR 405",669.636907959
multi_hole_18x14,multi_hole,18x14,885--887,400--400,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\upper_bound\summary.json,"27.08 +/- 19.3; med 20.79, IQR 5.42",27.0783538818,"1.861 +/- 0.136; med 1.937, IQR 0.0456",1.86062548161,"2.885 +/- 0.152; med 2.973, IQR 0.0688",2.88467082977,"1.077 +/- 0.148; med 1, IQR 0.0107",1.07675439119,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.00735 +/- 0.0147; med 7.706e-06, IQR 4.97e-05",0.00735012491244,"0 +/- 0; med 0, IQR 0",0,"23.03 +/- 8.06; med 22.98, IQR 7.2",23.0272443771,"10.88 +/- 4.48; med 12.54, IQR 4.88",10.8823802948
multi_hole_18x14,multi_hole,18x14,885--887,400--400,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\upper_bound\summary.json,"20.22 +/- 14.4; med 15.63, IQR 3.91",20.2173866272,"1.202 +/- 0.0746; med 1.244, IQR 0.0278",1.20203616619,"1.924 +/- 0.102; med 1.983, IQR 0.0443",1.92355661392,"1.063 +/- 0.122; med 1, IQR 0.00897",1.06319365501,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.00735 +/- 0.0147; med 7.707e-06, IQR 4.97e-05",0.00735012331876,"0 +/- 0; med 0, IQR 0",0,"18.53 +/- 6.43; med 18.51, IQR 5.71",18.5342277527,"8.429 +/- 3.64; med 7.481, IQR 5.91",8.42907190323
multi_hole_18x14,multi_hole,18x14,885--887,400--400,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_18x14\upper_bound\summary.json,"22.93 +/- 16.3; med 17.67, IQR 4.52",22.931549263,"1.319 +/- 0.0925; med 1.371, IQR 0.0328",1.31901862621,"2.139 +/- 0.117; med 2.207, IQR 0.0507",2.13871099949,"1.111 +/- 0.213; med 1.001, IQR 0.0177",1.11095616817,"1.003 +/- 0.00361; med 1, IQR 0.0039",1.00271363258,"0.5968 +/- 0.0292; med 0.6132, IQR 0.00934",0.596795725822,"0.00735 +/- 0.0147; med 7.706e-06, IQR 4.97e-05",0.00735012397437,"0 +/- 0; med 0, IQR 0",0,"21.56 +/- 7.52; med 21.54, IQR 6.72",21.5641277313,"9.007 +/- 3.13; med 8.31, IQR 6.55",9.00712060928
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,curriculum,"monotonic,unload_reload",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\curriculum\summary.json,"56.46 +/- 23.1; med 52.9, IQR 3.16",56.4602146149,"1.57 +/- 0.178; med 1.658, IQR 0.000935",1.56987719536,"2.461 +/- 0.171; med 2.546, IQR 0.00125",2.46141209602,"1.047 +/- 0.0939; med 1, IQR 0.00029",1.0473231554,"0.9998 +/- 0.000519; med 1, IQR 4.46e-05",0.999849307537,"0.7303 +/- 0.0709; med 0.7658, IQR 1.06e-05",0.730326116085,"0.02546 +/- 0.0509; med 6.064e-08, IQR 4.19e-07",0.02545562142,"0 +/- 0; med 0, IQR 0",0,"110.2 +/- 89.8; med 78.95, IQR 51.8",110.217691803,"5844 +/- 6.52e+03; med 3234, IQR 3.91e+03",5844.28919067
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,curriculum,"monotonic,unload_reload",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\curriculum\summary.json,"66.62 +/- 27.2; med 62.47, IQR 3.43",66.6170288086,"2.078 +/- 0.227; med 2.191, IQR 0.00104",2.07776145935,"3.249 +/- 0.224; med 3.36, IQR 0.00149",3.24928402901,"1.17 +/- 0.341; med 0.9996, IQR 5.56e-05",1.17004162073,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.02546 +/- 0.0509; med 6.054e-08, IQR 4.19e-07",0.0254556213441,"0 +/- 0; med 0, IQR 0",0,"105.8 +/- 86.2; med 75.69, IQR 49.9",105.824752045,"84.53 +/- 94; med 49.86, IQR 27.2",84.525528717
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,curriculum,"monotonic,unload_reload",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\curriculum\summary.json,"54.48 +/- 22.2; med 51.2, IQR 2.6",54.4790969849,"1.468 +/- 0.152; med 1.543, IQR 0.000779",1.46762177944,"2.338 +/- 0.165; med 2.42, IQR 0.00107",2.33818330765,"1.199 +/- 0.397; med 1, IQR 0.000295",1.19878180027,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.02546 +/- 0.0509; med 6.08e-08, IQR 4.19e-07",0.0254556214308,"0 +/- 0; med 0, IQR 0",0,"85.06 +/- 69.2; med 60.85, IQR 39.8",85.0576251984,"143.2 +/- 167; med 72.58, IQR 62.9",143.168500519
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,curriculum,"monotonic,unload_reload",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\curriculum\summary.json,"58.5 +/- 23.9; med 54.91, IQR 2.88",58.5007053375,"1.624 +/- 0.171; med 1.708, IQR 0.000836",1.62352287769,"2.575 +/- 0.18; med 2.664, IQR 0.00116",2.57524442673,"1.193 +/- 0.387; med 0.9999, IQR 0.000215",1.19337238073,"1 +/- 0.000159; med 1, IQR 0.000112",1.0001983881,"0.6757 +/- 0.0541; med 0.7027, IQR 2.25e-05",0.675667834282,"0.02546 +/- 0.0509; med 6.066e-08, IQR 4.19e-07",0.0254556213116,"0 +/- 0; med 0, IQR 0",0,"99.02 +/- 80.6; med 70.85, IQR 46.6",99.0232589722,"98.2 +/- 117; med 50.37, IQR 23.5",98.2001651764
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,strict,monotonic,cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\strict\summary.json,"54.37 +/- 25.6; med 52.64, IQR 11.7",54.3713825226,"1.581 +/- 0.156; med 1.658, IQR 0.000972",1.58110089302,"2.475 +/- 0.144; med 2.546, IQR 0.00129",2.47457947731,"1.046 +/- 0.0918; med 1, IQR 0.000316",1.04629046917,"0.9795 +/- 0.0412; med 1, IQR 4.7e-05",0.979510176182,"0.7304 +/- 0.0706; med 0.7658, IQR 8.17e-06",0.730447137356,"0.01942 +/- 0.0388; med 6.065e-08, IQR 3.21e-07",0.0194161982231,"0 +/- 0; med 0, IQR 0",0,"113.7 +/- 87.6; med 85.92, IQR 45.2",113.695043182,"5993 +/- 6.4e+03; med 3659, IQR 3.61e+03",5992.65825195
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,strict,monotonic,monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\strict\summary.json,"64.15 +/- 30.2; med 61.99, IQR 13.7",64.1487335205,"2.099 +/- 0.184; med 2.191, IQR 0.00108",2.09937870502,"3.267 +/- 0.189; med 3.36, IQR 0.00154",3.26693024635,"1.167 +/- 0.334; med 0.9996, IQR 3.17e-05",1.16683403254,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.01942 +/- 0.0388; med 6.069e-08, IQR 3.21e-07",0.019416201271,"0 +/- 0; med 0, IQR 0",0,"109.2 +/- 84; med 82.38, IQR 43.5",109.165895081,"83.99 +/- 93.6; med 49.59, IQR 18.6",83.9941474915
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,strict,monotonic,nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\strict\summary.json,"52.46 +/- 24.6; med 50.6, IQR 11.2",52.4609260559,"1.482 +/- 0.123; med 1.543, IQR 0.00081",1.4820081234,"2.352 +/- 0.139; med 2.42, IQR 0.0011",2.35157766342,"1.198 +/- 0.395; med 1, IQR 0.000344",1.19765454531,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"0.01942 +/- 0.0388; med 6.035e-08, IQR 3.2e-07",0.0194161995572,"0 +/- 0; med 0, IQR 0",0,"87.74 +/- 67.5; med 66.23, IQR 34.7",87.7443576813,"144.3 +/- 166; med 71.44, IQR 60.2",144.284554672
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,strict,monotonic,unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\strict\summary.json,"56.33 +/- 26.5; med 54.39, IQR 12",56.3300548553,"1.639 +/- 0.139; med 1.709, IQR 0.000868",1.63944654465,"2.59 +/- 0.151; med 2.664, IQR 0.0012",2.58959922791,"1.189 +/- 0.377; med 1, IQR 0.000258",1.18870128393,"1 +/- 0.000161; med 1, IQR 0.000126",1.00023167133,"0.6757 +/- 0.0541; med 0.7027, IQR 1.73e-05",0.675672447681,"0.01942 +/- 0.0388; med 6.108e-08, IQR 3.21e-07",0.0194161998097,"0 +/- 0; med 0, IQR 0",0,"102.1 +/- 78.6; med 77.11, IQR 40.5",102.149463654,"97.46 +/- 117; med 52.93, IQR 21.4",97.4558553696
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\upper_bound\summary.json,"22.65 +/- 7.2; med 20.33, IQR 12",22.6509590149,"1.659 +/- 0.000592; med 1.659, IQR 0.000779",1.65861775875,"2.546 +/- 0.000741; med 2.546, IQR 0.00101",2.54622063637,"1 +/- 7.72e-05; med 1, IQR 0.000113",1.00032556057,"1 +/- 2.89e-05; med 1, IQR 3.15e-05",1.00008909702,"0.7658 +/- 5.25e-07; med 0.7658, IQR 0",0.765765523911,"5.824e-08 +/- 4.2e-09; med 5.964e-08, IQR 3.82e-09",5.82357316148e-08,"0 +/- 0; med 0, IQR 0",0,"44.36 +/- 15.9; med 47.46, IQR 4.6",44.3649959564,"1062 +/- 669; med 1259, IQR 757",1062.44474335
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\upper_bound\summary.json,"26.59 +/- 8.51; med 23.88, IQR 14.1",26.5897594452,"2.191 +/- 0.00066; med 2.191, IQR 0.000868",2.19100437164,"3.36 +/- 0.000866; med 3.36, IQR 0.00118",3.36049995422,"0.9996 +/- 3.91e-05; med 0.9996, IQR 1.08e-05",0.999629735947,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"5.834e-08 +/- 4.07e-09; med 5.981e-08, IQR 4e-09",5.8339865916e-08,"0 +/- 0; med 0, IQR 0",0,"42.57 +/- 15.3; med 45.49, IQR 4.33",42.5653636932,"18.17 +/- 5.28; med 16.46, IQR 10.2",18.1700937271
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\upper_bound\summary.json,"21.71 +/- 6.94; med 19.49, IQR 11.5",21.7054527283,"1.543 +/- 0.000497; med 1.543, IQR 0.000652",1.54309315681,"2.42 +/- 0.000607; med 2.42, IQR 0.000812",2.42046508789,"1 +/- 6.53e-05; med 1, IQR 0.000104",1.00000878572,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"5.811e-08 +/- 4.08e-09; med 6.017e-08, IQR 3.52e-09",5.81071525119e-08,"0 +/- 0; med 0, IQR 0",0,"34.18 +/- 12.2; med 36.61, IQR 3.66",34.1758773804,"21.74 +/- 13; med 23.46, IQR 21.2",21.740376091
multi_hole_20x15,multi_hole,20x15,1048--1056,477--481,upper_bound,"monotonic,unload_reload,cyclic,nonproportional",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\multi_hole_20x15\upper_bound\summary.json,"23.35 +/- 7.47; med 20.97, IQR 12.4",23.3451564789,"1.709 +/- 0.000532; med 1.709, IQR 0.000698",1.70876128674,"2.665 +/- 0.000664; med 2.665, IQR 0.000908",2.66476516724,"0.9999 +/- 4.27e-05; med 0.9999, IQR 6.15e-05",0.999926948547,"1 +/- 8.03e-05; med 1, IQR 0.000111",1.00018563271,"0.7027 +/- 6.2e-07; med 0.7027, IQR 0",0.702702391148,"5.834e-08 +/- 4.34e-09; med 6.005e-08, IQR 3.51e-09",5.83378700014e-08,"0 +/- 0; med 0, IQR 0",0,"39.8 +/- 14.3; med 42.59, IQR 4.2",39.7969453812,"14.81 +/- 4.68; med 17, IQR 6.93",14.8062063217
notch_14x11,notch,14x11,543--545,244--246,curriculum,"monotonic,unload_reload",cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\curriculum\summary.json,"56.88 +/- 20.3; med 51.36, IQR 22.5",56.880329895,"1.428 +/- 0.00182; med 1.429, IQR 0.000962",1.42846059799,"2.299 +/- 0.00283; med 2.301, IQR 0.00128",2.29937515259,"1 +/- 0.000114; med 1, IQR 0.000111",1.00012695789,"0.9999 +/- 0.000256; med 1, IQR 9.07e-05",0.999921822548,"0.7307 +/- 0.000223; med 0.7309, IQR 6.21e-05",0.730747234821,"2.379e-06 +/- 3.77e-06; med 8.503e-08, IQR 1.86e-06",2.37947697599e-06,"0 +/- 0; med 0, IQR 0",0,"72.12 +/- 59.3; med 47.04, IQR 21.3",72.1164066315,"4535 +/- 5.46e+03; med 2101, IQR 3.34e+03",4535.43900757
notch_14x11,notch,14x11,543--545,244--246,curriculum,"monotonic,unload_reload",monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\curriculum\summary.json,"64.14 +/- 22.8; med 58.12, IQR 25.3",64.1435173035,"1.776 +/- 0.00184; med 1.777, IQR 0.000947",1.77625472546,"2.879 +/- 0.00326; med 2.88, IQR 0.00138",2.87854104042,"0.9998 +/- 0.000215; med 0.9997, IQR 0.000261",0.999832594395,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"2.38e-06 +/- 3.77e-06; med 8.512e-08, IQR 1.86e-06",2.37965196703e-06,"0 +/- 0; med 0, IQR 0",0,"69.32 +/- 56.8; med 45.32, IQR 20.5",69.3161323547,"78.52 +/- 72.1; med 56.21, IQR 70.8",78.5174455643
notch_14x11,notch,14x11,543--545,244--246,curriculum,"monotonic,unload_reload",nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\curriculum\summary.json,"50.65 +/- 18; med 46.04, IQR 20.1",50.6548469543,"1.126 +/- 0.00121; med 1.126, IQR 0.000643",1.12551441193,"1.928 +/- 0.00228; med 1.929, IQR 0.000856",1.92783610821,"1 +/- 0.000114; med 0.9999, IQR 0.000141",0.999950385094,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"2.38e-06 +/- 3.77e-06; med 8.42e-08, IQR 1.86e-06",2.37963445215e-06,"0 +/- 0; med 0, IQR 0",0,"55.69 +/- 45.7; med 36.4, IQR 16.4",55.690587616,"121.1 +/- 139; med 76.22, IQR 116",121.135129929
notch_14x11,notch,14x11,543--545,244--246,curriculum,"monotonic,unload_reload",unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\curriculum\summary.json,"58.3 +/- 20.7; med 52.87, IQR 23",58.3037963867,"1.434 +/- 0.00154; med 1.434, IQR 0.000798",1.43387491703,"2.369 +/- 0.00275; med 2.37, IQR 0.00111",2.36910557747,"0.9999 +/- 0.000123; med 0.9998, IQR 0.000172",0.999885988235,"1 +/- 0.000324; med 1, IQR 0.000396",1.00035009384,"0.6228 +/- 0.000315; med 0.6229, IQR 0.000104",0.622767627239,"2.379e-06 +/- 3.77e-06; med 8.401e-08, IQR 1.86e-06",2.37912037946e-06,"0 +/- 0; med 0, IQR 0",0,"64.83 +/- 53.2; med 42.38, IQR 19.1",64.8305042267,"93.17 +/- 99.1; med 62.9, IQR 86.2",93.1741294861
notch_14x11,notch,14x11,543--545,244--246,strict,monotonic,cyclic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\strict\summary.json,"55.62 +/- 21.7; med 51.96, IQR 24.2",55.6220977783,"1.428 +/- 0.0039; med 1.429, IQR 0.000856",1.42782073021,"2.298 +/- 0.00642; med 2.301, IQR 0.00112",2.29812431335,"1 +/- 0.000146; med 1, IQR 0.000108",1.00015889406,"0.9998 +/- 0.00063; med 1, IQR 4.43e-05",0.999766290188,"0.7306 +/- 0.000585; med 0.7309, IQR 4.41e-06",0.730580854416,"3.954e-06 +/- 7.72e-06; med 6.183e-08, IQR 1.31e-07",3.95382232696e-06,"0 +/- 0; med 0, IQR 0",0,"73.54 +/- 63.4; med 47.55, IQR 20.8",73.5432258606,"4774 +/- 5.94e+03; med 2098, IQR 3.25e+03",4773.62599792
notch_14x11,notch,14x11,543--545,244--246,strict,monotonic,monotonic,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\strict\summary.json,"62.71 +/- 24.4; med 58.8, IQR 27.1",62.7050109863,"1.776 +/- 0.00396; med 1.777, IQR 0.000832",1.77558944225,"2.877 +/- 0.00753; med 2.88, IQR 0.00117",2.87699542046,"0.9999 +/- 0.000402; med 0.9997, IQR 0.00012",0.999882113934,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"3.954e-06 +/- 7.72e-06; med 6.181e-08, IQR 1.31e-07",3.95357086944e-06,"0 +/- 0; med 0, IQR 0",0,"70.68 +/- 60.7; med 45.81, IQR 20",70.6838886261,"82.04 +/- 76.7; med 56.5, IQR 67",82.0384050369
notch_14x11,notch,14x11,543--545,244--246,strict,monotonic,nonproportional,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\strict\summary.json,"49.5 +/- 19.2; med 46.58, IQR 21.3",49.5028556824,"1.125 +/- 0.00252; med 1.126, IQR 0.000608",1.12514410019,"1.927 +/- 0.00538; med 1.929, IQR 0.000748",1.92667109966,"1 +/- 0.000263; med 0.9999, IQR 3.44e-05",1.00000584126,"0 +/- 0; med 0, IQR 0",0,"0 +/- 0; med 0, IQR 0",0,"3.954e-06 +/- 7.72e-06; med 6.201e-08, IQR 1.3e-07",3.95412249006e-06,"0 +/- 0; med 0, IQR 0",0,"56.79 +/- 48.8; med 36.8, IQR 16",56.7910732269,"127.3 +/- 151; med 76.37, IQR 113",127.28115387
notch_14x11,notch,14x11,543--545,244--246,strict,monotonic,unload_reload,hgo_qp_thermo_hard,5,10_results\reports\level4_multigeometry_multipath_qp_hgo\notch_14x11\strict\summary.json,"56.99 +/- 22.1; med 53.49, IQR 24.6",56.9893302917,"1.433 +/- 0.00331; med 1.435, IQR 0.000709",1.43332958221,"2.368 +/- 0.00642; med 2.371, IQR 0.000952",2.36775450706,"0.9999 +/- 0.000255; med 0.9998, IQR 6e-05",0.999932312965,"1.001 +/- 0.000901; med 1, IQR 0.000619",1.00071003437,"0.6225 +/- 0.000838; med 0.623, IQR 8.46e-06",0.622529482841,"3.954e-06 +/- 7.72e-06; med 6.191e-08, IQR 1.3e-07",3.95369382389e-06,"0 +/- 0; med 0, IQR 0",0,"66.11 +/- 56.8; med 42.84, IQR 18.7",66.1111568451,"97.99 +/- 108; med 63.13, IQR 82.6",97.9925003052
