seed,load_path,sparse_observation_relative_l2,rollout_displacement_relative_l2,material_parameter_relative_l2,material_parameter_mae,material_parameter_coverage_95,material_parameter_ece,material_parameter_nll,material_parameter_posterior_std,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_spread_scale,calibrated_material_parameter_posterior_std,history_relative_l2,history_final_relative_l2,history_coverage_95,history_ece,history_nll,history_posterior_std,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_spread_scale,calibrated_history_posterior_std,field_coverage_95,field_ece,field_nll,field_crps,field_sharpness,field_interval_width_95,calibrated_field_coverage_95,calibrated_field_ece,calibrated_field_nll,calibrated_field_crps,calibrated_field_sharpness,calibrated_field_interval_width_95,calibrated_field_spread_scale,posterior_calibration_num_calibration,posterior_calibration_num_test,inversion_final_loss
20260517,random_amplitude,0.9554539919,0.8437683582,0.225827843,3.390039444,0,0.7874999642,66120.57031,0.01241886988,0.875,0.1374999881,3.018294096,238.8952026,2.868478298,0.947717011,0.2602602839,0.03541666642,0.7542535067,2083856.25,0.001529584173,0.8560516238,0.1179563254,99875.61719,10000,20.76839638,0.00146484375,0.7864420414,69310.96875,0.02661994658,3.574187576e-05,0.0001036775939,0.9755859375,0.143408224,-0.6206927299,0.09398248047,0.31001544,0.888528347,6253.557617,4,4,1542.810425
20260518,random_amplitude,0.8243690133,0.809143424,0.298807919,5.599690437,0.1041666716,0.6833333373,586058.4375,0.6120595336,1,0.1812500209,2.845479488,2814.94458,17.72336769,0.9066104293,0.2476248145,0.05000000075,0.7393972874,3869328,0.004345338326,0.8363095522,0.1184027493,416546.0625,10000,8.865822792,0.02506510541,0.7628011107,37857.8125,0.02497777157,0.001335356734,0.002720719203,0.7639974356,0.1175780892,1.037298083,0.02008241229,0.03527782112,0.1054104418,1338.985229,4,4,1127.053833
20260519,random_amplitude,0.9008743763,0.8878392577,0.1576080173,2.567610741,0,0.7874999642,2993.262451,0.07615761459,1,0.212500006,2.247236252,591.8046875,55.24544525,0.9492250085,0.2500726283,0.03134920821,0.757217288,1349074.25,0.001970881596,0.8305555582,0.1179315448,4095.427002,10000,15.13345337,0.0009765625,0.7866455317,76860.02344,0.02660324797,3.616305912e-05,0.0001032249129,0.9775390625,0.1635905206,-0.6237052679,0.07975556701,0.2487443388,0.7233979106,5619.891113,4,4,1358.635864
20260520,random_amplitude,0.8852607012,0.8882640004,0.2378168404,4.245461464,0,0.7874999642,10477.98047,0.03537322953,0.9166666865,0.1250000149,0.6059732437,233.0640717,3.1466012,0.9331866503,0.2656960785,0.02683531865,0.7617807388,4499112.5,0.0006207937258,0.7988095284,0.126810506,29336.14062,10000,5.232281685,0.0009765625,0.7866455317,70545.95312,0.02711730264,3.588875552e-05,0.0001062988522,0.9208984375,0.1060384214,-1.416130066,0.03123426437,0.09848998487,0.2838068008,3989.226562,4,4,1021.506287
20260521,random_amplitude,0.7221679688,0.7830614448,0.1976716071,3.659323454,0.08333333582,0.7302083373,42123.91406,0.6388708949,0.9583333731,0.1604167074,2.828166962,832.6113281,613.6591797,0.9821614623,0.2357867956,0.07713294029,0.7128844261,4629952.5,0.00112656923,0.8109127283,0.1231398582,2941598.5,10000,13.82711887,0.0302734375,0.7621906996,53404.39844,0.02518605255,0.0008717487799,0.002010699827,0.9326171875,0.09847006202,-0.86108464,0.4252259135,0.887983799,1.881890655,901.5960083,4,4,1305.812866
20260517,unload_reload,0.8251394629,0.8295851946,0.2455532104,3.947146416,0.0625,0.7458332777,471222.9375,0.5091229677,1,0.2020833492,3.98557663,4547.289551,169.5872803,0.9569794536,0.2117320299,0.04018554837,0.7535034418,1918444.875,0.005236182362,0.843847692,0.1108642519,3004.271973,10000,43.41991425,0.033203125,0.7690266967,37257.31641,0.02006677911,0.0004829819081,0.001239827601,0.8935546875,0.08680012822,-1.067005873,0.03612697124,0.09465896338,0.2662284374,1889.738892,4,4,786.4421997
20260518,unload_reload,0.711296916,0.8056055903,0.2671685517,4.874438286,0.02083333395,0.7718750238,521511.0938,0.01142264158,0.9583333731,0.1500000358,3.056079865,2044.697266,31.97806931,0.9440085292,0.2062741518,0.03247070312,0.7575927973,3955084.5,0.000971950707,0.8797851801,0.09172362089,486654.5625,10000,9.445236206,0.00146484375,0.7863606215,36521.57812,0.01977992244,4.532589446e-05,0.000136223025,0.9072265625,0.0908203274,-1.396334648,0.03914249688,0.1455148309,0.4437178969,2426.085938,4,4,689.7736816
20260519,unload_reload,0.8241400123,0.8820537925,0.2664002478,4.656603813,0.04166666791,0.7510416508,17320.91406,0.0646109432,0.9583333731,0.1291667074,1.481961608,446.7061157,29.19417572,0.9940804839,0.2043626904,0.021484375,0.7673095465,2290165.25,0.001251806156,0.7918945551,0.1316894442,179916.2812,10000,4.519106865,0.003255208489,0.785099268,44409.35547,0.02002735995,4.584753333e-05,0.0001362778567,0.9264323115,0.1178385615,0.4635685384,0.05371600389,0.1749890745,0.529378593,2968.942383,4,4,1234.335571
20260520,unload_reload,0.8156387806,0.8584296703,0.194181785,3.366175175,0,0.7874999642,103114.3984,0.01924787462,0.9166666865,0.1354166716,2.268582344,354.0057678,3.593361616,0.9779590368,0.2527759969,0.02890625037,0.7596923709,4276889.5,0.0006215498433,0.8058593869,0.1172851473,9648.525391,10000,5.861102581,0.00146484375,0.7862793207,46803.27734,0.02018905617,2.270022014e-05,6.392900832e-05,0.96484375,0.142187506,-1.016841412,0.05563471839,0.1767956913,0.4981538653,6617.77832,4,4,1188.355225
20260521,unload_reload,0.6804557443,0.778829217,0.1929260939,3.528054714,0.04166666791,0.7562500238,27695.60938,0.5982201099,0.9583333731,0.1500000358,1.906273246,599.7746582,8.781261444,1.009915948,0.198142767,0.07016601413,0.7238647342,4925977.5,0.001244142535,0.7964844108,0.1255859137,3720334.5,10000,6.878454685,0.04541015625,0.7638590336,35293.57031,0.01950727217,0.0008325671661,0.00211581192,0.882486999,0.04871417582,-1.841068983,0.02170703188,0.04825609177,0.1382289231,925.3457642,4,4,828.409729
