seed,load_path,sparse_observation_relative_l2,rollout_displacement_relative_l2,material_parameter_relative_l2,material_parameter_mae,material_parameter_coverage_95,material_parameter_ece,material_parameter_nll,material_parameter_posterior_std,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_spread_scale,calibrated_material_parameter_posterior_std,history_relative_l2,history_final_relative_l2,history_coverage_95,history_ece,history_nll,history_posterior_std,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_spread_scale,calibrated_history_posterior_std,field_coverage_95,field_ece,field_nll,field_crps,field_sharpness,field_interval_width_95,calibrated_field_coverage_95,calibrated_field_ece,calibrated_field_nll,calibrated_field_crps,calibrated_field_sharpness,calibrated_field_interval_width_95,calibrated_field_spread_scale,posterior_calibration_num_calibration,posterior_calibration_num_test,inversion_final_loss
20260517,pre_stress,1.491531849,1.199137092,0.3254669905,5.55630064,0,0.7874999642,1762.393921,0.1489970386,0.9583333731,0.05625003576,0.3088181615,83.14090729,13.34447098,0.9197819829,0.9180193543,0.08044354618,0.7096521854,776969.4375,0.003300532931,0.8430443406,0.1261340678,2963.170654,10000,11.47158718,0.00048828125,0.7872151732,28018.77734,0.01753795147,1.927424273e-05,5.725644587e-05,0.9475911856,0.09855142236,-1.675603271,0.02214715257,0.06455482543,0.1885541677,3129.543701,4,4,628.1095581
20260518,pre_stress,1.570973158,1.36636138,0.2002955526,3.318285942,0.4166666865,0.4593749642,81397.47656,2.970056057,0.9583333731,0.1604167074,3.52894783,419.7830505,1092.450806,0.8480185866,0.76183635,0.0863911286,0.7059853673,401159.5938,0.02757655643,0.8998991847,0.1332157105,2224.412109,10000,241.9864197,0.03304036707,0.7588135004,16424.78711,0.01920918003,0.00111574796,0.002497650683,0.6123046875,0.2168619633,37.46641159,0.6269795895,1.279166698,2.651795864,1307.230225,4,4,761.1014404
20260519,pre_stress,1.608905435,1.241423965,0.154088378,2.516016722,0.02083333395,0.7718750238,312822.5938,0.05266159773,1,0.2020833492,3.522036314,2880.330078,266.4533691,0.660974443,0.3236569464,0.02076612785,0.7680821419,117720.4609,0.0009828386828,0.9185483456,0.1282510161,13.60546207,10000,11.80345249,0.000325520843,0.7872152328,30005.45703,0.02014418133,1.413530845e-05,3.906343773e-05,0.8828125,0.1200032383,-0.1352125853,0.08118842542,0.2252136916,0.613297224,10000,4,4,610.0524292
20260520,pre_stress,1.601037383,1.244191766,0.2865670919,4.578612804,0,0.7874999642,2730.466064,0.07484707236,1,0.1708333492,0.7645697594,172.5359344,13.90609646,0.7099036574,0.50713557,0.05413306504,0.736176908,343590.0312,0.004774078727,0.8870967627,0.1211945564,609.7040405,10000,36.30870819,0.0008138021221,0.7868896127,29535.76172,0.01973641478,2.782400406e-05,8.214286936e-05,0.900390625,0.02967122197,-2.024380445,0.01745150983,0.04495056719,0.1347436905,1879.263672,4,4,635.1398926
20260521,pre_stress,1.096289277,1.082526207,0.3569382727,6.134426117,0.0625,0.7562499642,1902.536865,0.06799721718,1,0.181250006,1.000119925,164.2636108,12.30495071,0.7599975467,0.2718720734,0.007409274112,0.7816532254,1364031.125,0.0008764836821,0.9141128659,0.1235383153,6.063707829,10000,9.547230721,0.003092447994,0.7852619886,19620.7207,0.01266553998,4.194045323e-05,0.0001267304469,0.964518249,0.122737661,-2.313145638,0.01406573318,0.04457738996,0.135426864,974.0535889,4,4,690.4612427
20260517,random_amplitude,1.060177088,1.023882389,0.1761103868,3.396463156,0.04166666791,0.7458333373,1843.476807,0.1298520416,1,0.1395833492,0.7300516963,117.9990921,16.55721855,0.9235020876,0.9231284261,0.1061507985,0.6851438284,341682.0312,0.007390888408,0.8255952597,0.1109622866,5800.958008,10000,135.2824249,0.000325520843,0.7872558832,103592.125,0.03291538358,1.674810665e-05,4.794310371e-05,0.9560546875,0.1315267235,-0.9280899763,0.06021097302,0.1779181659,0.4935951829,10000,4,4,2956.033447
20260518,random_amplitude,1.089807272,1.086291671,0.1963032931,3.77325058,0.04166666791,0.7614583373,3582.341553,0.03811065853,1,0.181250006,0.8832892179,222.0623169,8.6291008,0.8972887993,0.8723253608,0.09112103283,0.6971354485,365236.1875,0.002238825895,0.8474206328,0.1213045567,5708.912598,10000,14.70659256,0.0001627604215,0.7873372436,116606.6484,0.03361722082,4.222494681e-06,1.250328023e-05,0.90234375,0.04008789361,-1.801123977,0.02436851524,0.04749215767,0.1384535134,10000,4,4,3252.456543
20260519,random_amplitude,0.8695122004,0.8395184278,0.1451431811,2.104008675,0.08333333582,0.7197916508,2788.755615,0.07055474818,1,0.212500006,1.836398005,393.7775269,32.18302917,0.7499373555,0.3724609315,0.004513889086,0.7838541865,129064.0234,0.001253106166,0.8876984119,0.114260897,3.15380168,10000,15.60385036,0.000325520843,0.7872152328,69641.80469,0.02707479894,1.259590772e-05,3.566074884e-05,0.9720052481,0.15553388,-1.225165486,0.04239889234,0.1292530894,0.3754160106,10000,4,4,1725.836914
20260520,random_amplitude,1.044516563,0.9711863995,0.2512935102,4.732216835,0,0.7874999642,11354.39648,0.06286117435,0.875,0.06458333135,1.70365572,114.9234314,7.211341858,0.752907753,0.4516771138,0.01279761922,0.7756820321,426805.6562,0.0007979854126,0.8610119224,0.1230654716,1688.638916,10000,8.876310349,0.00048828125,0.7870930433,92648.53125,0.03232818469,2.18108471e-05,6.314607162e-05,0.9847005606,0.1705078483,-1.149491787,0.05335620046,0.1581218243,0.447933048,5863.287598,4,4,2220.662109
20260521,random_amplitude,1.056451321,1.046172619,0.2024877667,3.967439651,0,0.7874999642,2292.916748,0.0568991825,0.8333333731,0.09999997169,0.4910375774,70.98769379,5.046885967,0.7373582125,0.2919864655,0.01140873041,0.7769469023,1224043.875,0.0008750446141,0.8795635104,0.09811507165,14.41556644,10000,9.66976738,0.001953125,0.7860351205,104603.0469,0.03145517409,3.480361192e-05,0.0001007196261,0.974283874,0.1670898646,-0.5515996814,0.08007936925,0.3145240843,0.9275519252,7249.839844,4,4,2747.494141
