protocol,sparse_config,load_path,metric,stat,recomputed_from_seed_json,summary_json,abs_diff,rel_diff,pass
strict_path_ood,s2_t2,pre_stress,calibrated_field_nll,mean,-0.345161145926,-0.345161145926,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_nll,std,2.35207219188,2.35207219188,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_nll,median,-1.31515002251,-1.31515002251,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_nll,iqr,2.0382540524,2.0382540524,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_crps,mean,1.98863527756,1.98863527756,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_crps,std,3.72023840076,3.72023840076,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_crps,median,0.0678751468658,0.0678751468658,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_crps,iqr,1.24418883398,1.24418883398,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_spread_scale,mean,2022.44038086,2022.44038086,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_spread_scale,std,1057.64697323,1057.64697323,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_spread_scale,median,1506.6809082,1506.6809082,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,calibrated_field_spread_scale,iqr,380.239257812,380.239257812,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,posterior_calibration_num_calibration,mean,4,4,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,posterior_calibration_num_calibration,std,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,posterior_calibration_num_calibration,median,4,4,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,posterior_calibration_num_calibration,iqr,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,posterior_calibration_num_test,mean,4,4,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,posterior_calibration_num_test,std,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,posterior_calibration_num_test,median,4,4,0.000e+00,0.000e+00,True
strict_path_ood,s2_t2,pre_stress,posterior_calibration_num_test,iqr,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,sparse_observation_relative_l2,mean,0.846511435509,0.846511435509,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,sparse_observation_relative_l2,std,0.08749890745,0.08749890745,1.388e-17,1.388e-17,True
strict_path_ood,s4_t2,unload_reload,sparse_observation_relative_l2,median,0.844198107719,0.844198107719,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,sparse_observation_relative_l2,iqr,0.0595996379852,0.0595996379852,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,rollout_displacement_relative_l2,mean,0.849136757851,0.849136757851,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,rollout_displacement_relative_l2,std,0.0285030102657,0.0285030102657,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,rollout_displacement_relative_l2,median,0.836962878704,0.836962878704,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,rollout_displacement_relative_l2,iqr,0.0495950579643,0.0495950579643,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_relative_l2,mean,0.203639176488,0.203639176488,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_relative_l2,std,0.0536057110623,0.0536057110623,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_relative_l2,median,0.188717097044,0.188717097044,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_relative_l2,iqr,0.0627375543118,0.0627375543118,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_coverage_95,mean,0.170833335817,0.170833335817,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_coverage_95,std,0.123603308223,0.123603308223,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_coverage_95,median,0.208333343267,0.208333343267,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_coverage_95,iqr,0.208333332092,0.208333332092,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_ece,mean,0.646874964237,0.646874964237,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_ece,std,0.11079193285,0.11079193285,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_ece,median,0.631249964237,0.631249964237,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_ece,iqr,0.17708337307,0.17708337307,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_nll,mean,10707.7680664,10707.7680664,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_nll,std,6410.51010853,6410.51010853,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_nll,median,8979.95507812,8979.95507812,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,material_parameter_nll,iqr,3768.27636719,3768.27636719,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_coverage_95,mean,0.958333349228,0.958333349228,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_coverage_95,std,0.0721687664423,0.0721687664423,1.388e-17,1.388e-17,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_coverage_95,median,1,1,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_coverage_95,iqr,0.0416666269302,0.0416666269302,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_ece,mean,0.16291667521,0.16291667521,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_ece,std,0.063094409527,0.063094409527,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_ece,median,0.191666677594,0.191666677594,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_ece,iqr,0.0520833134651,0.0520833134651,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_nll,mean,2.17667278647,2.17667278647,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_nll,std,1.5549652388,1.5549652388,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_nll,median,1.83680391312,1.83680391312,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_nll,iqr,1.87509417534,1.87509417534,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_spread_scale,mean,431.215274048,431.215274048,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_spread_scale,std,285.536970584,285.536970584,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_spread_scale,median,405.743743896,405.743743896,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_material_parameter_spread_scale,iqr,57.8541870117,57.8541870117,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_relative_l2,mean,0.971461772919,0.971461772919,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_relative_l2,std,0.0368608114158,0.0368608114158,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_relative_l2,median,0.983603477478,0.983603477478,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_relative_l2,iqr,0.0562101006508,0.0562101006508,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_final_relative_l2,mean,0.215340325236,0.215340325236,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_final_relative_l2,std,0.016984729434,0.016984729434,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_final_relative_l2,median,0.214770928025,0.214770928025,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_final_relative_l2,iqr,0.0115748494864,0.0115748494864,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_coverage_95,mean,0.0541406262666,0.0541406262666,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_coverage_95,std,0.0286935228004,0.0286935228004,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_coverage_95,median,0.0611328147352,0.0611328147352,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_coverage_95,iqr,0.0374023467302,0.0374023467302,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_ece,mean,0.736772465706,0.736772465706,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_ece,std,0.0272625076632,0.0272625076632,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_ece,median,0.730590820312,0.730590820312,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_ece,iqr,0.0308349728584,0.0308349728584,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_nll,mean,3113514.625,3113514.625,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_nll,std,1307333.48144,1307333.48144,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_nll,median,2477026,2477026,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,history_nll,iqr,1948360.25,1948360.25,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_coverage_95,mean,0.852011728287,0.852011728287,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_coverage_95,std,0.0761808315072,0.0761808315072,1.388e-17,1.388e-17,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_coverage_95,median,0.833203136921,0.833203136921,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_coverage_95,iqr,0.0411133170128,0.0411133170128,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_ece,mean,0.131909170747,0.131909170747,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_ece,std,0.0228062473603,0.0228062473603,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_ece,median,0.118945300579,0.118945300579,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_ece,iqr,0.0286132842302,0.0286132842302,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_nll,mean,541231.722339,541231.722339,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_nll,std,1078100.22647,1078100.22647,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_nll,median,36344.0976562,36344.0976562,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_nll,iqr,193589.004395,193589.004395,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_spread_scale,mean,9361.43154297,9361.43154297,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_spread_scale,std,1427.88247821,1427.88247821,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_spread_scale,median,10000,10000,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_history_spread_scale,iqr,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_coverage_95,mean,0.0669596359134,0.0669596359134,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_coverage_95,std,0.058945185773,0.058945185773,6.939e-18,6.939e-18,True
strict_path_ood,s4_t2,unload_reload,field_coverage_95,median,0.101888023317,0.101888023317,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_coverage_95,iqr,0.10595703125,0.10595703125,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_ece,mean,0.725724291801,0.725724291801,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_ece,std,0.0549461891687,0.0549461891687,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_ece,median,0.698103845119,0.698103845119,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_ece,iqr,0.0987955927849,0.0987955927849,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_nll,mean,32315.0107422,32315.0107422,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_nll,std,13690.4218806,13690.4218806,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_nll,median,36438.578125,36438.578125,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_nll,iqr,19191.8164062,19191.8164062,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_crps,mean,0.0196433920413,0.0196433920413,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_crps,std,0.000703501200806,0.000703501200806,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_crps,median,0.0197389386594,0.0197389386594,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,field_crps,iqr,0.000981949269772,0.000981949269772,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_coverage_95,mean,0.943750011921,0.943750011921,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_coverage_95,std,0.0528670278784,0.0528670278784,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_coverage_95,median,0.95930993557,0.95930993557,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_coverage_95,iqr,0.0804036259651,0.0804036259651,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_ece,mean,0.136959645152,0.136959645152,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_ece,std,0.0488642583767,0.0488642583767,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_ece,median,0.127213582397,0.127213582397,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_ece,iqr,0.0684082210064,0.0684082210064,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_nll,mean,0.162467002869,0.162467002869,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_nll,std,1.39604782937,1.39604782937,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_nll,median,0.169001221657,0.169001221657,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_nll,iqr,1.85282504559,1.85282504559,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_crps,mean,1.5137472637,1.5137472637,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_crps,std,2.14805508137,2.14805508137,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_crps,median,0.0566149875522,0.0566149875522,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_crps,iqr,2.63571424782,2.63571424782,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_spread_scale,mean,2563.3512207,2563.3512207,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_spread_scale,std,1339.43992972,1339.43992972,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_spread_scale,median,1977.81469727,1977.81469727,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,calibrated_field_spread_scale,iqr,123.23815918,123.23815918,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,posterior_calibration_num_calibration,mean,4,4,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,posterior_calibration_num_calibration,std,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,posterior_calibration_num_calibration,median,4,4,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,posterior_calibration_num_calibration,iqr,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,posterior_calibration_num_test,mean,4,4,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,posterior_calibration_num_test,std,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,posterior_calibration_num_test,median,4,4,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,unload_reload,posterior_calibration_num_test,iqr,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,sparse_observation_relative_l2,mean,0.906382977962,0.906382977962,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,sparse_observation_relative_l2,std,0.0573055884487,0.0573055884487,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,sparse_observation_relative_l2,median,0.893133878708,0.893133878708,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,sparse_observation_relative_l2,iqr,0.0364776849747,0.0364776849747,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,rollout_displacement_relative_l2,mean,0.906489062309,0.906489062309,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,rollout_displacement_relative_l2,std,0.0367942956204,0.0367942956204,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,rollout_displacement_relative_l2,median,0.896934330463,0.896934330463,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,rollout_displacement_relative_l2,iqr,0.0344188213348,0.0344188213348,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_relative_l2,mean,0.178667956591,0.178667956591,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_relative_l2,std,0.0478071009001,0.0478071009001,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_relative_l2,median,0.195879518986,0.195879518986,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_relative_l2,iqr,0.0715496689081,0.0715496689081,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_coverage_95,mean,0.145833333582,0.145833333582,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_coverage_95,std,0.268822664451,0.268822664451,5.551e-17,5.551e-17,True
strict_path_ood,s4_t2,cyclic,material_parameter_coverage_95,median,0.0208333339542,0.0208333339542,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_coverage_95,iqr,0.0416666660458,0.0416666660458,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_ece,mean,0.670833301544,0.670833301544,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_ece,std,0.232358224196,0.232358224196,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_ece,median,0.782291650772,0.782291650772,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_ece,iqr,0.0364583730698,0.0364583730698,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_nll,mean,20405.0958008,20405.0958008,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_nll,std,35348.5087887,35348.5087887,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_nll,median,3835.54760742,3835.54760742,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,material_parameter_nll,iqr,6552.12060547,6552.12060547,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_coverage_95,mean,0.966666686535,0.966666686535,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_coverage_95,std,0.0348608225654,0.0348608225654,6.939e-18,6.939e-18,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_coverage_95,median,0.95833337307,0.95833337307,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_coverage_95,iqr,0.0416666269302,0.0416666269302,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_ece,mean,0.115833356977,0.115833356977,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_ece,std,0.0269467704495,0.0269467704495,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_ece,median,0.114583343267,0.114583343267,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_ece,iqr,0.0208333581686,0.0208333581686,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_nll,mean,1.97300902605,1.97300902605,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_nll,std,1.6276950837,1.6276950837,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_nll,median,1.37902832031,1.37902832031,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_nll,iqr,0.597024798393,0.597024798393,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_spread_scale,mean,287.406016541,287.406016541,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_spread_scale,std,132.861900648,132.861900648,2.842e-14,2.139e-16,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_spread_scale,median,259.970855713,259.970855713,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_material_parameter_spread_scale,iqr,206.574432373,206.574432373,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_relative_l2,mean,1.19594347477,1.19594347477,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_relative_l2,std,0.072792692481,0.072792692481,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_relative_l2,median,1.23947441578,1.23947441578,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_relative_l2,iqr,0.130511760712,0.130511760712,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_final_relative_l2,mean,4.80151233673,4.80151233673,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_final_relative_l2,std,0.259520207375,0.259520207375,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_final_relative_l2,median,4.91477584839,4.91477584839,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_final_relative_l2,iqr,0.0527701377869,0.0527701377869,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_coverage_95,mean,0.0470312511548,0.0470312511548,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_coverage_95,std,0.0378865901213,0.0378865901213,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_coverage_95,median,0.0505859367549,0.0505859367549,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_coverage_95,iqr,0.0403808616102,0.0403808616102,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_ece,mean,0.743413078785,0.743413078785,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_ece,std,0.0350754726533,0.0350754726533,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_ece,median,0.739135742188,0.739135742188,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_ece,iqr,0.0390991568565,0.0390991568565,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_nll,mean,3782795.75,3782795.75,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_nll,std,1993037.03341,1993037.03341,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_nll,median,4239160,4239160,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,history_nll,iqr,1689178.75,1689178.75,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_coverage_95,mean,0.847910177708,0.847910177708,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_coverage_95,std,0.0786918755299,0.0786918755299,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_coverage_95,median,0.826855480671,0.826855480671,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_coverage_95,iqr,0.04931640625,0.04931640625,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_ece,mean,0.110712882876,0.110712882876,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_ece,std,0.0186747272526,0.0186747272526,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_ece,median,0.118481427431,0.118481427431,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_ece,iqr,0.021997064352,0.021997064352,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_nll,mean,949296.202759,949296.202759,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_nll,std,1975710.07654,1975710.07654,2.328e-10,1.178e-16,True
strict_path_ood,s4_t2,cyclic,calibrated_history_nll,median,44583.1445312,44583.1445312,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_nll,iqr,146218.851562,146218.851562,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_spread_scale,mean,10000,10000,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_spread_scale,std,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_spread_scale,median,10000,10000,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,calibrated_history_spread_scale,iqr,0,0,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,field_coverage_95,mean,0.0413736989256,0.0413736989256,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,field_coverage_95,std,0.0802713705252,0.0802713705252,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,field_coverage_95,median,0.00634765625,0.00634765625,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,field_coverage_95,iqr,0.0107421875,0.0107421875,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,field_ece,mean,0.753304028511,0.753304028511,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,field_ece,std,0.0683232851013,0.0683232851013,0.000e+00,0.000e+00,True
strict_path_ood,s4_t2,cyclic,field_ece,median,0.782495141029,0.782495141029,0.000e+00,0.000e+00,True
