Ablation,Ablation id,Solver mode,Newton damping,Newton steps,Line search,Regularization,Model,Load path,Metric,Metric label,Mean,Std,Median,IQR,Seeds,Source
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,qp_reversal_yield_flag_mae,QP reversal yield MAE,0.490385,0,0.490385,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_residual_relative_rms,FEM residual rel RMS,36.5383,0,36.5383,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_energy_relative_error,FEM energy rel err,3377.18,0,3377.18,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,cyclic,fem_solver_linearized_residual_relative_rms,FEM tangent-solver rel RMS,2.10341,0,2.10341,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,displacement_relative_l2,rollout disp rel L2,1212.08,0,1212.08,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,final_displacement_relative_l2,final disp rel L2,1366.76,0,1366.76,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_relative_l2,QP history rel L2,2.40143,0,2.40143,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_history_increment_relative_l2,QP history-inc rel L2,1.00023,0,1.00023,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_eqp_increment_relative_l2,QP reversal eqp-inc rel L2,0,0,0,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
Tangent-linearized solver loss,tangent_linearized_solver_loss,linearized,1.0,1,False,1e-06,hgo_qp_true_j2,monotonic,qp_reversal_plastic_work_increment_relative_l2,QP reversal work-inc rel L2,0,0,0,0,1,10_results\reports\solver_in_loop_ablation_newton_diag_smoke\tangent_linearized_solver_loss\summary.json
