case,load_path,metric,mean,std
strict,nonproportional,loss_yield_surface,0.0,0.0
strict,nonproportional,plastic_multiplier_increment_relative_l2,0.970257043838501,0.0
strict,nonproportional,plastic_work_increment_relative_l2,1.9181770086288452,0.0
strict,nonproportional,plastic_work_relative_l2,0.9685333371162415,0.0
strict,nonproportional,predicted_elastic_overstress_relative_violation,0.0,0.0
strict,nonproportional,predicted_eq_plastic_strain_monotonic_violation,0.0,0.0
strict,nonproportional,predicted_max_eq_plastic_strain,0.009553901851177216,0.0
strict,nonproportional,predicted_mean_plastic_work,0.0006946436478756368,0.0
strict,nonproportional,predicted_negative_plastic_multiplier_violation,0.0,0.0
strict,nonproportional,predicted_plastic_work_lower_bound_absolute_violation,0.0,0.0
strict,nonproportional,predicted_plastic_work_lower_bound_relative_violation,0.0,0.0
strict,nonproportional,predicted_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
strict,nonproportional,predicted_plastic_work_monotonic_violation,0.0,0.0
strict,nonproportional,predicted_yield_flag_bounds_violation,0.0,0.0
strict,nonproportional,predicted_yield_surface_relative_rms,0.0,0.0
strict,nonproportional,reversal_eqp_increment_relative_l2,8143868416.0,0.0
strict,nonproportional,reversal_fraction,1.0,0.0
strict,nonproportional,reversal_history_increment_relative_l2,1.0005019903182983,0.0
strict,nonproportional,reversal_plastic_work_increment_relative_l2,913950912.0,0.0
strict,nonproportional,reversal_yield_flag_mae,1.0,0.0
strict,nonproportional,target_elastic_overstress_relative_violation,0.0,0.0
strict,nonproportional,target_eq_plastic_strain_monotonic_violation,0.0,0.0
strict,nonproportional,target_max_eq_plastic_strain,0.11808394640684128,0.0
strict,nonproportional,target_mean_plastic_work,0.011389712803065777,0.0
strict,nonproportional,target_negative_plastic_multiplier_violation,0.0,0.0
strict,nonproportional,target_path_newton_residual_relative,1.434078574180603,0.0
strict,nonproportional,target_path_newton_residual_rms,0.0572437047958374,0.0
strict,nonproportional,target_plastic_work_lower_bound_absolute_violation,0.0,0.0
strict,nonproportional,target_plastic_work_lower_bound_relative_violation,0.0,0.0
strict,nonproportional,target_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
strict,nonproportional,target_plastic_work_monotonic_violation,0.0,0.0
strict,nonproportional,target_yield_flag_bounds_violation,0.0,0.0
strict,nonproportional,target_yield_surface_relative_rms,4.1425490593383074e-08,0.0
strict,nonproportional,total_loss,17.073667526245117,0.0
strict,nonproportional,von_mises_relative_l2,0.5675673484802246,0.0
strict,nonproportional,yield_flag_mae,0.3333333432674408,0.0
strict,unload_reload,displacement_loss,23.23521614074707,0.0
strict,unload_reload,displacement_relative_l2,4.8202924728393555,0.0
strict,unload_reload,eq_plastic_strain_increment_relative_l2,0.9421380162239075,0.0
strict,unload_reload,eq_plastic_strain_relative_l2,0.9207582473754883,0.0
strict,unload_reload,final_displacement_relative_l2,5.1410231590271,0.0
strict,unload_reload,final_eq_plastic_strain_relative_l2,0.9170063138008118,0.0
strict,unload_reload,final_history_relative_l2,0.13805988430976868,0.0
strict,unload_reload,final_plastic_multiplier_increment_relative_l2,0.9374052882194519,0.0
strict,unload_reload,final_plastic_work_relative_l2,0.9529442191123962,0.0
strict,unload_reload,final_von_mises_relative_l2,0.544883668422699,0.0
strict,unload_reload,final_yield_flag_mae,0.0,0.0
strict,unload_reload,history_increment_relative_l2,0.9999123215675354,0.0
strict,unload_reload,history_loss,0.4942830204963684,0.0
strict,unload_reload,history_relative_l2,0.7030526399612427,0.0
strict,unload_reload,loss_elastic_overstress,0.0,0.0
strict,unload_reload,loss_plastic_work_lower_bound,0.0,0.0
strict,unload_reload,loss_yield_surface,0.0,0.0
strict,unload_reload,plastic_multiplier_increment_relative_l2,0.9461798667907715,0.0
strict,unload_reload,plastic_work_increment_relative_l2,0.9721547961235046,0.0
strict,unload_reload,plastic_work_relative_l2,0.9518527388572693,0.0
strict,unload_reload,predicted_elastic_overstress_relative_violation,0.0,0.0
strict,unload_reload,predicted_eq_plastic_strain_monotonic_violation,0.0,0.0
strict,unload_reload,predicted_max_eq_plastic_strain,0.009553897194564342,0.0
strict,unload_reload,predicted_mean_plastic_work,0.0006946765352040529,0.0
strict,unload_reload,predicted_negative_plastic_multiplier_violation,0.0,0.0
strict,unload_reload,predicted_plastic_work_lower_bound_absolute_violation,0.0,0.0
strict,unload_reload,predicted_plastic_work_lower_bound_relative_violation,0.0,0.0
strict,unload_reload,predicted_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
strict,unload_reload,predicted_plastic_work_monotonic_violation,0.0,0.0
strict,unload_reload,predicted_yield_flag_bounds_violation,0.0,0.0
strict,unload_reload,predicted_yield_surface_relative_rms,0.0,0.0
strict,unload_reload,reversal_eqp_increment_relative_l2,0.9374051690101624,0.0
strict,unload_reload,reversal_fraction,1.0,0.0
strict,unload_reload,reversal_history_increment_relative_l2,0.9994185566902161,0.0
strict,unload_reload,reversal_plastic_work_increment_relative_l2,0.9712337255477905,0.0
strict,unload_reload,reversal_yield_flag_mae,0.0,0.0
strict,unload_reload,target_elastic_overstress_relative_violation,0.0,0.0
strict,unload_reload,target_eq_plastic_strain_monotonic_violation,0.0,0.0
strict,unload_reload,target_max_eq_plastic_strain,0.11655719578266144,0.0
strict,unload_reload,target_mean_plastic_work,0.00739623187109828,0.0
strict,unload_reload,target_negative_plastic_multiplier_violation,0.0,0.0
strict,unload_reload,target_path_newton_residual_relative,1.3471108675003052,0.0
strict,unload_reload,target_path_newton_residual_rms,0.04880157858133316,0.0
strict,unload_reload,target_plastic_work_lower_bound_absolute_violation,0.0,0.0
strict,unload_reload,target_plastic_work_lower_bound_relative_violation,0.0,0.0
strict,unload_reload,target_plastic_work_lower_bound_target_normalized_violation,0.0,0.0
strict,unload_reload,target_plastic_work_monotonic_violation,0.0,0.0
strict,unload_reload,target_yield_flag_bounds_violation,0.0,0.0
strict,unload_reload,target_yield_surface_relative_rms,8.451019439803531e-09,0.0
strict,unload_reload,total_loss,25.837116241455078,0.0
strict,unload_reload,von_mises_relative_l2,0.520203173160553,0.0
strict,unload_reload,yield_flag_mae,0.3333333432674408,0.0
curriculum,cyclic,displacement_loss,80.57400512695312,0.0
curriculum,cyclic,displacement_relative_l2,8.976302146911621,0.0
curriculum,cyclic,eq_plastic_strain_increment_relative_l2,2882391040.0,0.0
curriculum,cyclic,eq_plastic_strain_relative_l2,0.7530487179756165,0.0
