seed,load_path,sparse_observation_relative_l2,rollout_displacement_relative_l2,material_parameter_relative_l2,material_parameter_mae,material_parameter_coverage_95,material_parameter_ece,material_parameter_nll,material_parameter_posterior_std,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_spread_scale,calibrated_material_parameter_posterior_std,history_relative_l2,history_final_relative_l2,history_coverage_95,history_ece,history_nll,history_posterior_std,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_spread_scale,calibrated_history_posterior_std,field_coverage_95,field_ece,field_nll,field_crps,field_sharpness,field_interval_width_95,calibrated_field_coverage_95,calibrated_field_ece,calibrated_field_nll,calibrated_field_crps,calibrated_field_sharpness,calibrated_field_interval_width_95,calibrated_field_spread_scale,posterior_calibration_num_calibration,posterior_calibration_num_test,inversion_final_loss
20260517,nonproportional,0.9467443228,0.8224042058,0.3536624312,6.584989071,0.02083333395,0.7718750238,4104.650879,0.0661945343,1,0.1916666776,1.126138568,220.1635742,21.44927216,0.8198916316,1.983803868,0.04989919439,0.7395917177,562308.8125,0.002293711994,0.8560483456,0.1181451529,3708.008057,10000,16.40969849,0.002115885494,0.7859131098,88499.75,0.02992567793,4.678557889e-05,0.0001366050856,0.8857421875,0.1090983003,0.9613320231,0.04025888443,0.1080967188,0.3044725657,2228.212158,4,4,1128.701416
20260518,nonproportional,6.55786562,2.289639235,0.1720929742,2.876285553,0,0.7874999642,4176.350586,0.315354228,1,0.1604166776,0.7518569827,270.5388489,77.88304901,0.5905669928,1.246634007,0.08054435253,0.7072958946,352666.7812,0.001097849105,0.7704637051,0.1368195713,37.0748024,10000,10.12138176,0.00048828125,0.787052393,744536.75,0.08085018396,2.62033027e-05,7.68021564e-05,0.8079427481,0.1090331823,-0.0696035102,0.1046464369,0.2295790017,0.6766893268,10000,4,4,22928.98828
20260519,nonproportional,0.9174182415,0.9018756151,0.3471795321,6.419513226,0,0.7874999642,32119.96484,0.02165128663,1,0.2020833492,1.961564898,642.5692139,15.35063934,1.115108728,2.773603678,0.01925403252,0.7691910267,3131862.75,0.0005903570564,0.8160282373,0.1166330725,8222.108398,10000,6.908533096,0.002604166744,0.7853434086,111198.5859,0.03081878088,5.184215843e-05,0.0001464129309,0.9931640625,0.1883301139,-0.5418083668,0.09118120372,0.2746210396,0.7813045979,4800.391113,4,4,775.4038086
20260520,nonproportional,1.111868501,0.893532455,0.2422409505,4.036364079,0.02083333395,0.7666666508,2083.087402,0.08516123146,0.9166666865,0.07291668653,0.2775359154,88.91640472,8.669408798,0.6187652349,1.351806045,0.08235886693,0.7058089375,176771.1406,0.0009736235952,0.838003993,0.1178427339,42.45426941,10000,10.57978249,0.0001627604215,0.7873779535,113382.4219,0.03274061903,1.040594179e-05,3.080586612e-05,0.8665364981,0.08842772245,0.05386483669,0.05077738687,0.1370020211,0.4082487524,10000,4,4,1108.347412
20260521,nonproportional,1.565916538,1.340620995,0.3592143059,6.661693573,0,0.7874999642,38914.15625,0.01674580202,1,0.1708333492,1.272167802,651.1774902,11.14340496,0.910636425,2.777230024,0.01013104804,0.7783139944,3514134.75,0.0008936630911,0.8460685611,0.1205140948,3545.021729,10000,10.04694748,0.0008138021221,0.7868896723,243722.3594,0.05274934694,3.400637434e-05,0.0001031368447,0.9622396231,0.1486165673,-0.4256564975,0.09057434648,0.3298185468,1.011936665,9357.704102,4,4,4499.102539
20260517,pre_stress,0.8092882633,0.9367386103,0.3059629798,4.978921413,0.04166666791,0.7562500238,5686.901367,0.05172326416,0.9583333731,0.108333379,0.7593616843,179.0712128,14.78229809,0.8293901682,0.7319110632,0.05887096748,0.730166316,1496126,0.0008400731604,0.8314515948,0.115952611,1475.347168,10000,2.424314022,0.0008138021221,0.7868489623,17094.89062,0.01442031097,1.781699575e-05,5.502129716e-05,0.97265625,0.1695312709,-1.040675044,0.04242105782,0.1548846662,0.4791933894,10000,4,4,542.4972534
20260518,pre_stress,6.24672842,7.120313644,0.1981727481,3.355652332,0,0.7874999642,6484.051758,0.138535589,0.875,0.04791666567,0.3971111774,142.9569244,20.95862198,0.7841642499,0.650713563,0.01814516075,0.7697328329,146821.0781,0.0007853099378,0.8044354916,0.1110130996,2881.175049,10000,8.13243103,0.0006510416861,0.7870931029,988176.625,0.09532966465,1.560035707e-05,4.475387323e-05,0.7216796875,0.1388997138,-0.5491307974,0.08174750209,0.1662614644,0.4701630473,10000,4,4,23815.69531
20260519,pre_stress,0.8614449501,0.8911107779,0.3038669527,5.137462616,0.04166666791,0.7562500238,78302.86719,0.01817468926,0.9166666865,0.1354166716,1.767088294,570.9905396,8.436976433,0.5943346024,0.2364003807,0.07434475422,0.7139112949,673759.8125,0.0006263786345,0.9140120745,0.1311995983,576.9210815,10000,5.69163084,0.003580729244,0.7846924067,14680.80664,0.01202898007,4.16099283e-05,0.0001190904513,0.8984375,0.09705401957,-1.63318944,0.01645971648,0.0448050499,0.1289558411,1290.257202,4,4,507.4722595
20260520,pre_stress,1.053090096,1.046983719,0.3900572658,6.769874573,0,0.7874999642,7968.098633,0.04215322062,1,0.181250006,1.594460845,508.8579102,25.44203949,0.7378141284,0.5349687338,0.03145161271,0.7581275105,82652.42188,0.001619626186,0.8814516068,0.1242691278,2597.295166,10000,17.9655838,0,0.7874999642,21357.54297,0.01566483639,5.140747817e-06,1.513470852e-05,0.99609375,0.1764485836,-1.838035583,0.01951369643,0.06789373606,0.2004965246,10000,4,4,633.0628662
20260521,pre_stress,1.739552021,2.018802643,0.3223848641,5.535611629,0,0.7874999642,20905.9668,0.0180285424,1,0.181250006,1.541677833,663.7210083,12.1307373,0.5355413556,0.2367827892,0.04768145084,0.7416834831,178754.3906,0.00128563412,0.9478830695,0.1419102699,410.7438354,5656.554199,10.45559311,0.0001627604215,0.7873779535,70576.28125,0.03036330454,3.834685776e-05,0.0001091131853,0.9479166865,0.09936524928,-1.954718351,0.02297353745,0.06322690845,0.1768502593,1646.131714,4,4,3034.647949
20260517,random_amplitude,0.7801423073,0.7949531078,0.3535915017,7.044114113,0.04166666791,0.7510416508,14848.20605,0.03518695384,0.9583333731,0.1291667074,1.31525743,319.1700134,12.80222321,0.8391073346,0.5755808949,0.04181547835,0.7472966313,328281,0.002015728038,0.8759920597,0.1174107045,1055.97876,10000,21.07187843,0.001139322994,0.7866455317,61132.08594,0.02514439449,3.332428605e-05,9.63350758e-05,0.960611999,0.1041829735,-1.811709166,0.0257924851,0.08310166001,0.2429274023,2585.567383,4,4,1929.259888
20260518,random_amplitude,35.62017822,2.87573719,0.1361845881,2.052737951,0.02083333395,0.7718750238,2736.345703,0.2704901695,1,0.08750002086,0.2999275923,118.8259964,52.48874664,0.7165622115,0.6280354857,0.06736110896,0.7205605507,194709.8906,0.0009546396323,0.8257936835,0.1091269702,2920.829102,10000,12.83330917,0.0006510416861,0.7870117426,817250.6875,0.08736085892,2.134067108e-05,6.301476969e-05,0.8479818106,0.08689776063,0.2218270898,0.1206618994,0.3061778247,0.911903739,10000,4,4,22479.09766
20260519,random_amplitude,1.259844065,0.9040473104,0.3786931932,7.481609344,0,0.7874999642,97973.14062,0.01721551642,0.875,0.1166666597,2.010598421,677.7189941,9.340247154,0.9963495135,0.2380315065,0.04439484328,0.7457340956,1262276.125,0.002686176682,0.8750992417,0.06939482689,3841.807129,10000,48.65790176,0.003255208489,0.7848144174,74434.70312,0.02682253718,4.402946797e-05,0.0001270770736,0.7805989981,0.1186360419,-1.057711124,0.02796000242,0.06274261326,0.1868237704,1877.240234,4,4,1195.12439
20260520,random_amplitude,2.24037075,0.9414761066,0.1912975758,3.784351349,0,0.7874999642,2755.838867,0.08367326111,1,0.1291666776,0.743742466,132.036026,12.81834412,0.7049303651,0.5711261034,0.06999008358,0.7186383605,124373.5859,0.001769138966,0.8843253851,0.09960317612,2764.790527,10000,27.8745594,0,0.7874999642,87586.83594,0.02995558083,9.620498531e-06,2.939498518e-05,0.978515625,0.1361653954,-1.404524565,0.0305492878,0.1032073498,0.3175642192,10000,4,4,2301.258301
20260521,random_amplitude,3.486688375,1.455149293,0.3890340328,7.686416149,0,0.7874999642,22122.17773,0.02009893581,0.9166666865,0.0937500149,0.7448560596,333.390686,6.316291809,0.9131677747,0.2402395308,0.01349206362,0.7750123739,2181487,0.0008895058418,0.8754960299,0.111235112,2373.874023,10000,12.35130978,0,0.7874999642,183136.9219,0.05079203844,4.606954462e-05,0.0001331147068,0.9524739981,0.1272135675,-0.4849812686,0.08751159906,0.3193811178,0.9928199053,7241.400391,4,4,4481.313965
20260517,unload_reload,0.8834854364,0.8019572496,0.3285078406,6.071195126,0.02083333395,0.7718750238,7316.163574,0.07140319049,1,0.1291666776,0.833078742,238.5059052,10.38752747,0.8350589275,0.7156848907,0.06547851861,0.7238891721,569139.8125,0.004103729036,0.8878906369,0.1111816466,2974.193604,10000,9.010073662,0.00244140625,0.7854654789,38816,0.01983532682,2.945857341e-05,8.732856077e-05,1,0.2061523646,-0.8785009384,0.05784998462,0.2216105759,0.6751810908,5565.030762,4,4,850.0332031
20260518,unload_reload,5.092060566,3.714103699,0.1147586554,1.921056628,0,0.7874999642,5953.179688,0.04541740939,1,0.1291666925,0.6188620329,283.4314575,13.54603577,0.6620031595,0.6605430841,0.07568359375,0.7121093869,172217.1094,0.000559938082,0.7045898438,0.1778564304,1101.318359,10000,5.673388958,0.000325520843,0.7871744633,876289.6875,0.08932970464,8.058510502e-06,2.323838817e-05,0.7109375,0.169498682,-0.2417145818,0.07249926031,0.08044487238,0.2307904661,10000,4,4,22683.1875
20260519,unload_reload,0.8748815656,0.8839325905,0.3749934137,7.324501038,0,0.7874999642,45686.55469,0.01783651672,1,0.1500000358,1.738153458,971.4734497,15.41113281,1.023649812,0.1882831156,0.04067382962,0.7482177615,1676125.125,0.0006724275881,0.8213867545,0.112036109,7227.279785,10000,4.583899021,0.005208333489,0.7837158442,47479.71875,0.01981333643,4.494560562e-05,0.0001312771201,0.8792318106,0.07801105082,-1.822740316,0.02234656177,0.04570366442,0.1347383112,1053.753662,4,4,599.8843994
20260520,unload_reload,1.051676869,0.9260141253,0.2493320405,4.563755989,0.0625,0.7614582777,3457.252686,0.5476715565,0.9166666865,0.04166667163,1.040749907,108.6965027,113.1149139,0.7040199041,0.6066814065,0.08403320611,0.7053222656,84407.36719,0.004529580474,0.8547851443,0.08002927899,1165.464233,10000,79.32463837,0.009602865204,0.7815185785,50262.44531,0.02285074256,0.0001031427455,0.0002605232876,0.8938802481,0.03154294938,-0.6049956679,0.6024694443,1.816623449,4.570567608,9042.040039,4,4,583.0962524
20260521,unload_reload,1.978330851,1.53829813,0.3965689838,7.683115005,0,0.7874999642,35890.60938,0.01774745062,1,0.1604166776,1.146905303,617.7080688,11.26423645,0.9083521962,0.2009967566,0.008642578498,0.7796875238,3144302.75,0.0004790904932,0.8599609733,0.1122314334,1959.190796,10000,5.244731426,0.000325520843,0.7872558832,140110.4375,0.0420787558,3.745483627e-05,0.0001118404325,0.911783874,0.09781901538,-0.8197684288,0.04931543395,0.1384191513,0.4059981108,3506.748047,4,4,2209.82251
