seed,load_path,sparse_observation_relative_l2,rollout_displacement_relative_l2,material_parameter_relative_l2,material_parameter_mae,material_parameter_coverage_95,material_parameter_ece,material_parameter_nll,material_parameter_posterior_std,calibrated_material_parameter_coverage_95,calibrated_material_parameter_ece,calibrated_material_parameter_nll,calibrated_material_parameter_spread_scale,calibrated_material_parameter_posterior_std,history_relative_l2,history_final_relative_l2,history_coverage_95,history_ece,history_nll,history_posterior_std,calibrated_history_coverage_95,calibrated_history_ece,calibrated_history_nll,calibrated_history_spread_scale,calibrated_history_posterior_std,field_coverage_95,field_ece,field_nll,field_crps,field_sharpness,field_interval_width_95,calibrated_field_coverage_95,calibrated_field_ece,calibrated_field_nll,calibrated_field_crps,calibrated_field_sharpness,calibrated_field_interval_width_95,calibrated_field_spread_scale,posterior_calibration_num_calibration,posterior_calibration_num_test,inversion_final_loss
20260517,pre_stress,1.457022548,1.201543808,0.301628679,4.902014732,0,0.7874999642,4556.250488,0.1098624095,0.9166666865,0.0937500149,0.6111630797,122.2325745,13.51126099,0.92208004,0.9207464457,0.07268144935,0.7168725133,751785.9375,0.001303326688,0.8481854796,0.1260584593,2926.076172,10000,6.596681118,0.0001627604215,0.7874186039,28131.39648,0.01759996265,1.470350526e-05,4.276848267e-05,0.948893249,0.1139323115,-1.624888182,0.02492318116,0.06973487139,0.1978773773,4922.255859,4,4,981.4987793
20260518,pre_stress,1.3324821,1.330135822,0.3014142513,5.097131729,0.02083333395,0.7666666508,123617.2188,0.009328901768,0.875,0.1270833313,1.777623892,664.4448242,4.839316845,0.858792007,0.6528383493,0.0223790314,0.7660785913,1140635.5,0.0006844755844,0.8696572185,0.126562506,2694.672607,10000,6.930094719,0.000325520843,0.7871744633,34476.85156,0.01937547326,1.708251875e-05,5.070407497e-05,0.51953125,0.3504068851,8.718954086,0.01572714001,0.01698551886,0.05061383173,1634.628174,4,4,665.7979736
20260519,pre_stress,1.367517352,1.245326996,0.1709596366,2.624396086,0.04166666791,0.7458333373,82007.17969,0.03656631708,1,0.1916666925,2.377828598,1430.177612,54.46798325,0.6740313768,0.3216293454,0.01628024131,0.772353828,246744.2812,0.0006742028054,0.8818548322,0.1196068376,207.9875488,10000,6.136371136,0.00048828125,0.7870930433,30219.52734,0.02018562518,8.081562555e-06,2.31408103e-05,0.7054036856,0.1718586981,3.767157078,0.03050313517,0.0811715275,0.2354716361,10000,4,4,556.0056763
20260520,pre_stress,1.672821522,1.241176963,0.2904134095,4.746564865,0.02083333395,0.7666666508,3060.127686,0.07243427634,1,0.181250006,0.8386084437,168.5280304,13.02238464,0.7023999691,0.5281912088,0.06088709459,0.7279107571,570729.3125,0.004895470105,0.9042338729,0.1178679317,108.2856674,10000,77.90779114,0.0009765625,0.786645472,30018.39844,0.019705493,2.498725917e-05,7.496671606e-05,0.894205749,0.04293617606,-2.035465479,0.01751383767,0.04642635584,0.1397352219,2050.624756,4,4,787.7036743
20260521,pre_stress,1.078920126,1.080178022,0.3582923412,6.178269863,0.04166666791,0.7614583373,2036.450073,0.06368015707,1,0.1604166776,1.034353733,169.1293945,11.49695873,0.7609584332,0.2721191347,0.006502015982,0.7818674445,1382843.625,0.0009524067282,0.9141128659,0.1265877038,6.861458778,10000,9.680721283,0.0029296875,0.7852619886,19960.47461,0.01266446244,3.933437984e-05,0.0001189748145,0.9557291865,0.09197594225,-2.487193584,0.01301857643,0.03870684654,0.1180420965,929.3378296,4,4,1041.338867
20260517,random_amplitude,1.144925117,1.024130464,0.1770755649,3.396125317,0.02083333395,0.7666666508,1976.577637,0.1323687732,1,0.1395833492,0.6656084061,122.3638,17.65313911,0.8983440995,0.8929718733,0.1004960313,0.6886036396,294602.4688,0.007989641279,0.8383928537,0.1246279627,5251.824707,10000,144.0770111,0.0001627604215,0.7873779535,103642.3281,0.03292250633,1.692626029e-05,4.856115265e-05,0.9580078125,0.1242024899,-0.9257854223,0.05978703126,0.1801968217,0.5016500354,10000,4,4,2989.725342
20260518,random_amplitude,1.110291004,1.071950674,0.1857260019,3.281949043,0.2708333433,0.5947916508,22945.83203,2.750502586,0.9583333731,0.08750003576,3.219011307,316.6659851,1041.947632,0.8119515777,0.7911621332,0.1086309552,0.6875991821,252622.25,0.02261020802,0.9247024059,0.07467758656,1118.616333,10000,268.1541138,0.0135091152,0.7774495482,67633.41406,0.03290530294,0.001028252183,0.002444978338,0.9895833731,0.09604494274,1.977787733,4.93189621,12.13494015,28.71348572,10000,4,4,3021.476074
20260519,random_amplitude,1.049533963,0.8414398432,0.1450643837,2.216116428,0,0.7874999642,37135.94531,0.04632917047,0.9583333731,0.1604167074,1.833698511,569.5462646,29.31070518,0.756768167,0.3628468812,0.004513889086,0.7837177515,136817.9844,0.0009955510031,0.8612103462,0.1157985926,388.6905823,10000,8.733008385,0.00048828125,0.787052393,69960.98438,0.02709871903,8.582013834e-06,2.464844692e-05,0.8763021231,0.1086100042,-1.298731327,0.03023823723,0.08650432527,0.2539904714,10000,4,4,1491.737915
20260520,random_amplitude,1.087558866,0.9698781967,0.2745870352,5.220158577,0,0.7874999642,16298.13965,0.06785421818,0.9583333731,0.170833379,1.433643222,308.5090637,22.58288193,0.7782818675,0.4352519512,0.02410714328,0.7646701336,254803.1719,0.001169635099,0.8292658925,0.1204364896,2587.659912,10000,11.70738506,0.0001627604215,0.7873372436,92669.08594,0.03228439391,2.620115811e-05,7.682193245e-05,0.9866536856,0.1734375358,-1.157743216,0.04988799617,0.1523091644,0.440508604,5359.997559,4,4,1570.188477
20260521,random_amplitude,1.049644709,1.04524827,0.2033597976,3.987046719,0.02083333395,0.7822916508,2216.754639,0.05385887623,0.875,0.07499998808,0.5797336102,80.37397766,5.163585186,0.7402592301,0.2904183865,0.01016865112,0.778162241,1217484.875,0.0009657901828,0.8844246268,0.09548608959,5.21858263,10000,10.3279047,0.001627604244,0.7863199711,105300.875,0.03142079711,3.315984213e-05,9.611006681e-05,0.9713541865,0.162939474,-0.5645358562,0.07713849843,0.3047421575,0.9019916058,7719.873535,4,4,2107.512207
